County,City,VIN (1-10)_count,Electric Range_mean,Electric Range_std,Electric Range_min,Electric Range_max,Base MSRP_mean,Base MSRP_std,Base MSRP_min,Base MSRP_max,Model Year_mean,Model Year_min,Model Year_max,Longitude_mean,Latitude_mean,Vehicle Age_mean,EV_Count,Avg_Range,Range_Std,Avg_MSRP,Avg_Age,Charging_Score,BEV_Ratio,PHEV_Ratio,Make_Diversity,Distance_From_Seattle,Distance_From_Spokane,County_Encoded,EV_Density_Category
Pierce,Ashford,14,161.4286,96.9954,6.0,322.0,,,,,2021.2857,2014,2025,-122.0324,46.7591,2.7143,14,161.4286,96.9954,,2.7143,,0.6428571428571429,0.35714285714285715,9,0.8985535598950175,4.693440214810448,155,Medium
Pierce,Auburn,373,185.5764,72.4789,6.0,322.0,62819.7727,11088.5569,39995.0,69900.0,2022.1475,2012,2026,-122.1821,47.3199,1.8525,373,185.5764,72.4789,62819.7727,1.8525,150.85,0.8337801608579088,0.16621983914209115,27,0.3232146191000646,4.768159017901986,155,Very High
Pierce,Bonney Lake,1532,181.7722,75.9352,6.0,330.0,60271.1364,18423.9876,32250.0,184400.0,2022.1129,2011,2026,-122.1714,47.1918,1.8871,1532,181.7722,75.9352,60271.1364,1.8871,614.46,0.8139686684073107,0.1860313315926893,33,0.4444680528451934,4.76832362156765,155,Very High
Pierce,Buckley,392,175.5102,82.2621,6.0,322.0,60350.4545,13724.308,31950.0,81100.0,2021.7321,2012,2026,-122.0252,47.163,2.2679,392,175.5102,82.2621,60350.4545,2.2679,158.42,0.7806122448979592,0.2193877551020408,29,0.539086124844633,4.625846763566641,155,Very High
Pierce,Carbonado,13,223.5385,18.6352,208.0,266.0,69900.0,,69900.0,69900.0,2021.3077,2014,2024,-122.0474,47.0804,2.6923,13,223.5385,18.6352,69900.0,2.6923,6.7,1.0,0.0,3,0.5979295359822966,4.657454725491161,155,Medium
Pierce,Dupont,261,160.567,87.7953,6.0,330.0,57205.3125,12939.5534,32250.0,69900.0,2021.7548,2011,2026,-122.6295,47.0958,2.2452,261,160.567,87.7953,57205.3125,2.2452,106.02,0.7241379310344828,0.27586206896551724,24,0.5907240641788701,5.233868669540716,155,Very High
Pierce,Eatonville,194,166.6804,85.5981,14.0,322.0,56474.6667,14579.249,39995.0,69900.0,2021.5515,2011,2026,-122.2683,46.8673,2.4485,194,166.6804,85.5981,56474.6667,2.4485,79.21,0.7371134020618557,0.26288659793814434,22,0.7416492769496924,4.906561070648152,155,Very High
Pierce,Edgewood,419,183.3675,73.5601,13.0,322.0,58579.1071,14147.9713,31950.0,69900.0,2021.7232,2011,2026,-122.2894,47.1927,2.2768,419,183.3675,73.5601,58579.1071,2.2768,169.23,0.8233890214797136,0.1766109785202864,26,0.4156988573474781,4.885684063670101,155,Very High
Pierce,Elbe,4,215.0,0.0,215.0,215.0,,,,,2022.5,2021,2023,-122.1937,46.7646,1.5,4,215.0,0.0,,1.5,,1.0,0.0,2,0.8529039336291027,4.850830540227111,155,Low
Pierce,Enumclaw,23,163.7391,88.0755,19.0,249.0,68910.0,2213.7073,64950.0,69900.0,2021.4348,2017,2026,-121.9914,47.2043,2.5652,23,163.7391,88.0755,68910.0,2.5652,10.74,0.7391304347826086,0.2608695652173913,10,0.5268776897914704,4.587967677523455,155,Medium
Pierce,Fife,302,161.1556,85.7156,6.0,308.0,52603.3929,15229.1335,32250.0,81100.0,2022.649,2011,2026,-122.3569,47.2368,1.351,302,161.1556,85.7156,52603.3929,1.351,122.54,0.7152317880794702,0.2847682119205298,26,0.3702315491688939,4.948925015596815,155,Very High
Pierce,Fircrest,216,180.75,77.2798,6.0,330.0,59482.381,13189.0581,32250.0,75095.0,2021.7269,2012,2026,-122.5317,47.2345,2.2731,216,180.75,77.2798,59482.381,2.2731,88.02,0.8333333333333334,0.16666666666666666,23,0.42190170656209086,5.1233000087834,155,Very High
Pierce,Fox Island,286,170.3497,84.83,13.0,330.0,62034.4118,13308.2111,34995.0,81100.0,2021.6154,2012,2026,-122.6511,47.2738,2.3846,286,170.3497,84.83,62034.4118,2.3846,115.99,0.7412587412587412,0.25874125874125875,27,0.4607068048119124,5.239264739445791,155,Very High
Pierce,Gig Harbor,2745,174.3989,80.1314,6.0,337.0,62600.8727,14151.8417,31950.0,184400.0,2021.7082,2008,2026,-122.5944,47.3403,2.2918,2745,174.3989,80.1314,62600.8727,2.2918,1099.6,0.7857923497267759,0.21420765027322405,36,0.3735024765647466,5.178204400175789,155,Very High
Pierce,Graham,532,165.032,84.706,6.0,330.0,57417.75,15087.5157,31950.0,69900.0,2021.438,2011,2026,-122.2948,47.057,2.562,532,165.032,84.706,57417.75,2.562,214.39,0.7462406015037594,0.25375939849624063,30,0.5504651941767064,4.905851269657482,155,Very High
Pierce,Incorporated,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-122.515,47.162,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,0.4803811507542768,5.113191883745415,155,Low
Pierce,Joint Base Lewis Mcchord,156,169.3846,85.2869,18.0,322.0,49677.5,12408.3084,39995.0,69900.0,2022.0833,2011,2026,-122.6069,47.0883,1.9167,156,169.3846,85.2869,49677.5,1.9167,64.12,0.7564102564102564,0.24358974358974358,16,0.5862895615649354,5.212215945257827,155,Very High
Pierce,Kapowsin,5,165.4,68.9442,75.0,220.0,69900.0,,69900.0,69900.0,2017.4,2013,2021,-122.2347,46.9844,6.6,5,165.4,68.9442,69900.0,6.6,3.09,1.0,0.0,2,0.6293822368004988,4.855760604683885,155,Low
Pierce,Lake Tapps,490,185.949,74.3589,6.0,337.0,65364.7826,21125.2529,36900.0,184400.0,2021.8571,2012,2026,-122.1714,47.1918,2.1429,490,185.949,74.3589,65364.7826,2.1429,197.61,0.8387755102040816,0.16122448979591836,33,0.4444680528451934,4.76832362156765,155,Very High
Pierce,Lakebay,132,170.5,80.758,14.0,322.0,53397.8571,15504.419,39995.0,69900.0,2021.0909,2013,2026,-122.7549,47.2504,2.9091,132,170.5,80.758,53397.8571,2.9091,54.39,0.7575757575757576,0.24242424242424243,21,0.552587983944647,5.344526711505898,155,Very High
Pierce,Lakewood,1194,177.83,79.2865,6.0,330.0,58468.7931,20720.0031,34995.0,184400.0,2021.7219,2008,2026,-122.5328,47.1623,2.2781,1194,177.83,79.2865,58468.7931,2.2781,479.23,0.7989949748743719,0.20100502512562815,34,0.4871629090971504,5.130878919834293,155,Very High
Pierce,Longbranch,28,161.7857,93.2779,12.0,322.0,36800.0,,36800.0,36800.0,2021.5,2013,2026,-122.759,47.2145,2.5,28,161.7857,93.2779,36800.0,2.5,13.0,0.6785714285714286,0.32142857142857145,10,0.5793725053883754,5.351475636681903,155,Medium
Pierce,Mcchord Afb,1,29.0,,29.0,29.0,,,,,2019.0,2019,2019,-122.5297,47.1272,5.0,1,29.0,0.0,,5.0,,0.0,1.0,1,0.5181570804302519,5.131310967969105,155,Low
Pierce,Milton,124,175.2903,81.0409,6.0,322.0,55399.0,17923.023,32250.0,69900.0,2021.3629,2012,2026,-122.3217,47.249,2.6371,124,175.2903,81.0409,55399.0,2.6371,51.21,0.8145161290322581,0.18548387096774194,20,0.35735136770411136,4.912821442918524,155,Very High
Pierce,Orting,258,171.8605,84.1109,14.0,330.0,52437.1053,15039.2109,31950.0,75095.0,2021.7481,2014,2026,-122.2017,47.096,2.2519,258,171.8605,84.1109,52437.1053,2.2519,104.87,0.7635658914728682,0.2364341085271318,23,0.5266006076715097,4.808747688328014,155,Very High
Pierce,Pacific,4,233.5,37.0,215.0,289.0,,,,,2021.75,2019,2023,-122.2469,47.2647,2.25,4,233.5,37.0,,2.25,,1.0,0.0,2,0.3519677399989983,4.8369816642199455,155,Low
Pierce,Parkland,152,164.9539,83.5087,6.0,291.0,56608.8889,15761.3189,39995.0,69900.0,2021.2368,2012,2026,-122.3775,47.0966,2.7632,152,164.9539,83.5087,56608.8889,2.7632,62.37,0.7368421052631579,0.2631578947368421,24,0.5116183343079086,4.983314267633535,155,Very High
Pierce,Puyallup,2112,172.027,80.8789,6.0,330.0,57623.6752,22287.0656,31950.0,184400.0,2021.9096,2011,2026,-122.2896,47.1542,2.0904,2112,172.027,80.8789,57623.6752,2.0904,846.44,0.7788825757575758,0.22111742424242425,34,0.453993667356714,4.8897061384095375,155,Very High
Pierce,Roy,187,168.9091,83.7499,13.0,330.0,63198.75,13288.2896,39995.0,75095.0,2020.9679,2011,2025,-122.5433,47.0033,3.0321,187,168.9091,83.7499,63198.75,3.0321,76.32,0.7700534759358288,0.22994652406417113,21,0.6388222366198597,5.15911228216638,155,Very High
Pierce,Ruston,43,162.3953,92.5527,17.0,291.0,52781.6667,15286.5891,36900.0,69900.0,2022.1395,2013,2025,-122.5113,47.2924,1.8605,43,162.3953,92.5527,52781.6667,1.8605,18.9,0.6976744186046512,0.3023255813953488,14,0.3613628093758452,5.098482622310293,155,Medium
Pierce,South Hill,827,176.3108,78.7109,6.0,330.0,59854.3478,24190.442,31950.0,184400.0,2021.8295,2011,2026,-122.2912,47.1283,2.1705,827,176.3108,78.7109,59854.3478,2.1705,332.43,0.8016928657799275,0.19830713422007254,32,0.4796469743467562,4.894037320045691,155,Very High
Pierce,South Prairie,6,166.5,106.4007,30.0,258.0,54947.5,21146.0283,39995.0,69900.0,2020.8333,2018,2025,-122.0962,47.1395,3.1667,6,166.5,106.4007,54947.5,3.1667,3.99,0.6666666666666666,0.3333333333333333,5,0.5229318311214218,4.698982925059417,155,Low
Pierce,Spanaway,664,168.5331,83.8693,6.0,330.0,57838.5526,14342.5701,31950.0,69900.0,2021.2967,2011,2026,-122.4105,47.0651,2.7033,664,168.5331,83.8693,57838.5526,2.7033,267.18,0.7620481927710844,0.23795180722891565,28,0.5467501897576263,5.0197330546553935,155,Very High
Pierce,Steilacoom,219,166.9772,84.8047,6.0,330.0,66980.7143,13349.5266,39995.0,110950.0,2021.3014,2010,2026,-122.598,47.173,2.6986,219,166.9772,84.8047,66980.7143,2.6986,89.13,0.7488584474885844,0.2511415525114155,21,0.5082962226890935,5.194765215098751,155,Very High
Pierce,Sumner,279,184.4409,71.1184,14.0,322.0,51948.125,14062.3068,34995.0,69900.0,2021.9534,2011,2026,-122.2397,47.2022,2.0466,279,184.4409,71.1184,51948.125,2.0466,113.29,0.8458781362007168,0.15412186379928317,26,0.41443185205773264,4.83530673794331,155,Very High
Pierce,Tacoma,5569,167.7285,82.0061,1.0,337.0,58605.6188,21772.1369,31950.0,184400.0,2021.3489,2011,2026,-122.4542,47.2392,2.6511,5569,167.7285,82.0061,58605.6188,2.6511,2229.18,0.7712336146525408,0.22876638534745916,37,0.38677824395899524,5.045677298440714,155,Very High
Pierce,University Place,971,168.243,83.1409,6.0,330.0,57385.6494,16727.3467,31950.0,110950.0,2021.4439,2010,2026,-122.5345,47.2221,2.5561,971,168.243,83.1409,57385.6494,2.5561,390.0,0.7641606591143152,0.23583934088568487,31,0.4341642200826799,5.127131667901647,155,Very High
Pierce,Vaughn,36,184.9722,88.7927,14.0,322.0,69900.0,0.0,69900.0,69900.0,2021.2222,2013,2025,-122.7636,47.3435,2.7778,36,184.9722,88.7927,69900.0,2.7778,15.96,0.8055555555555556,0.19444444444444445,12,0.5051767413490066,5.346904511023172,155,Medium
Pierce,Wilkeson,6,150.3333,102.2187,12.0,220.0,36800.0,,36800.0,36800.0,2020.5,2017,2023,-122.0473,47.1096,3.5,6,150.3333,102.2187,36800.0,3.5,4.1,0.6666666666666666,0.3333333333333333,5,0.5724706105993521,4.653819327176341,155,Low
Pima,Tucson,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-110.9369,32.3057,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,19.077627821351378,16.668116222896934,156,Low
Pinal,Apache Junction,1,32.0,,32.0,32.0,39995.0,,39995.0,39995.0,2020.0,2020,2020,-111.5461,33.4231,4.0,1,32.0,0.0,39995.0,4.0,1.56,0.0,1.0,1,17.818476972233068,15.402219921167212,157,Low
Placer,Roseville,3,257.3333,69.0386,215.0,337.0,69900.0,,69900.0,69900.0,2020.3333,2019,2022,-121.3052,38.79,3.6667,3,257.3333,69.0386,69900.0,3.6667,2.77,1.0,0.0,2,8.875804529731376,9.680072627826714,158,Low
Platte,Kansas City,1,18.0,,18.0,18.0,,,,,2021.0,2021,2021,-94.6727,39.2385,3.0,1,18.0,0.0,,3.0,,0.0,1.0,1,28.897418771405857,24.261370797628064,159,Low
Polk,Salem,2,182.0,197.9899,42.0,322.0,,,,,2021.0,2020,2022,-123.0566,44.9473,3.0,2,182.0,197.9899,,3.0,,0.5,0.5,2,2.755839157135268,6.249471066418343,160,Low
Portsmouth,Portsmouth,2,29.0,18.3848,16.0,42.0,53400.0,,53400.0,53400.0,2020.0,2019,2021,-76.3439,36.8298,4.0,2,29.0,18.3848,53400.0,4.0,1.87,0.0,1.0,2,47.233942628156704,42.48536432008086,161,Low
Prince George,Fort Gregg Adams,1,220.0,,220.0,220.0,,,,,2019.0,2019,2019,-77.345,37.2429,5.0,1,220.0,0.0,,5.0,,1.0,0.0,1,46.165324143777,41.41228723229376,162,Low
Prince George,Fort Lee,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-77.345,37.2429,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,46.165324143777,41.41228723229376,162,Low
Prince George'S,Fort Washington,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-77.0006,38.7406,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,46.19029936696664,41.39743055311524,163,Low
Prince George'S,Upper Marlboro,4,117.0,113.6574,6.0,215.0,,,,,2019.75,2013,2023,-76.7823,38.8543,4.25,4,117.0,113.6574,,4.25,,0.5,0.5,4,46.38297137581851,41.58641088071919,163,Low
Prince William,Dumfries,1,38.0,,38.0,38.0,,,,,2014.0,2014,2014,-77.3269,38.5673,10.0,1,38.0,0.0,,10.0,,0.0,1.0,1,45.90391857183872,41.11682372289962,164,Low
Prince William,Manassas,3,58.0,42.6732,29.0,107.0,,,,,2017.6667,2014,2022,-77.4498,38.7801,6.3333,3,58.0,42.6732,,6.3333,,0.3333333333333333,0.6666666666666666,3,45.74189430379988,40.95030989052464,164,Low
Prince William,Woodbridge,1,34.0,,34.0,34.0,,,,,2023.0,2023,2023,-77.2474,38.6617,1.0,1,34.0,0.0,,1.0,,0.0,1.0,1,45.963401248602125,41.17362877340301,164,Low
Providence,Providence,1,84.0,,84.0,84.0,,,,,2015.0,2015,2015,-71.4467,41.815,9.0,1,84.0,0.0,,9.0,,1.0,0.0,1,51.21388415849748,46.34917504044705,165,Low
Pulaski,Saint Robert,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-92.1415,37.8225,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,31.736305929487134,27.13040246549985,166,Low
Pulaski,Waynesville,1,322.0,,322.0,322.0,,,,,2020.0,2020,2020,-92.2119,37.8227,4.0,1,322.0,0.0,,4.0,,1.0,0.0,1,31.66928038794061,27.064731700499088,166,Low
Richmond,Augusta,1,38.0,,38.0,38.0,,,,,2013.0,2013,2013,-82.0655,33.481,11.0,1,38.0,0.0,,11.0,,0.0,1.0,1,42.67224332748397,38.09691553249423,167,Low
Riverside,Cathedral City,1,215.0,,215.0,215.0,,,,,2021.0,2021,2021,-116.4644,33.781,3.0,1,215.0,0.0,,3.0,,1.0,0.0,1,15.018856758422062,13.911074990812176,168,Low
Riverside,Menifee,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-117.1742,33.7464,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,14.788441041908372,13.914678472749557,168,Low
Riverside,Moreno Valley,1,215.0,,215.0,215.0,,,,,2021.0,2021,2021,-117.2292,33.9475,3.0,1,215.0,0.0,,3.0,,1.0,0.0,1,14.58079812973213,13.71271227474711,168,Low
Riverside,Murrieta,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-117.1595,33.5502,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,14.977547421390465,14.111116759845766,168,Low
Riverside,Palm Springs,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-116.5455,33.7724,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,14.99529132761348,13.914287089534987,168,Low
Riverside,Riverside,2,252.0,52.3259,215.0,289.0,,,,,2021.0,2019,2023,-117.4881,33.9136,3.0,2,252.0,52.3259,,3.0,,1.0,0.0,2,14.524174013003284,13.745340281346254,168,Low
Riverside,Temecula,1,42.0,,42.0,42.0,,,,,2021.0,2021,2021,-117.1546,33.5361,3.0,1,42.0,0.0,,3.0,,0.0,1.0,1,14.992472119700608,14.125307545324457,168,Low
Riverside,Wildomar,1,215.0,,215.0,215.0,,,,,2018.0,2018,2018,-117.2624,33.6124,6.0,1,215.0,0.0,,6.0,,1.0,0.0,1,14.883826676295312,14.04735270148792,168,Low
Riverside,Winchester,1,42.0,,42.0,42.0,,,,,2023.0,2023,2023,-117.085,33.7107,1.0,1,42.0,0.0,,1.0,,0.0,1.0,1,14.853180759015894,13.952267722847061,168,Low
Rockingham,Epping,2,215.0,0.0,215.0,215.0,,,,,2024.0,2022,2026,-71.0734,43.0346,0.0,2,215.0,0.0,,0.0,,1.0,0.0,1,51.46215942078217,46.5826872603975,169,Low
Rockingham,Portsmouth,2,261.5,65.7609,215.0,308.0,,,,,2022.0,2020,2024,-70.7651,43.075,2.0,2,261.5,65.7609,,2.0,,1.0,0.0,2,51.76569580755193,46.88550747565819,169,Low
Sacramento,Folsom,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-121.1628,38.6818,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,9.000676521795457,9.723692880793797,170,Low
Sacramento,Sacramento,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-121.4984,38.6244,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,9.020409465761517,9.909834767542796,170,Low
Saginaw,Saginaw,1,25.0,,25.0,25.0,,,,,2022.0,2022,2022,-84.0247,43.4448,2.0,1,25.0,0.0,,2.0,,0.0,1.0,1,38.53276715627882,33.66607547205347,171,Low
Salt Lake,Salt Lake City,2,29.0,11.3137,21.0,37.0,,,,,2023.0,2023,2023,-111.9383,40.6589,1.0,2,29.0,11.3137,,1.0,,0.0,1.0,2,12.501842093467664,8.894574261874482,172,Low
San Bernardino,Barstow,1,32.0,,32.0,32.0,,,,,2024.0,2024,2024,-117.0255,34.8931,0.0,1,32.0,0.0,,0.0,,0.0,1.0,1,13.776172007128835,12.771980924664742,173,Low
San Bernardino,Fort Irwin,3,215.0,0.0,215.0,215.0,,,,,2022.3333,2021,2023,-116.7639,35.1582,1.6667,3,215.0,0.0,,1.6667,,1.0,0.0,1,13.63662550780067,12.518121934619424,173,Low
San Bernardino,Helendale,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-117.3221,34.7449,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,13.802649661930854,12.914317961859231,173,Low
San Bernardino,Rancho Cucamonga,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-117.5344,34.1094,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,14.324159156125008,13.549833612262548,173,Low
San Diego,Chula Vista,5,225.2,22.8079,215.0,266.0,,,,,2020.2,2018,2021,-116.9716,32.6208,3.8,5,225.2,22.8079,,3.8,,1.0,0.0,1,15.915312545156,15.04486368698633,174,Low
San Diego,Coronado,2,215.0,0.0,215.0,215.0,,,,,2022.5,2022,2023,-117.1742,32.6799,1.5,2,215.0,0.0,,1.5,,1.0,0.0,1,15.79235144302456,14.981016268931821,174,Low
San Diego,Encinitas,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-117.2926,33.0459,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,15.407754422367978,14.613508886301055,174,Low
San Diego,Escondido,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-117.0602,33.1421,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,15.394905599580664,14.52130808605065,174,Low
San Diego,Fallbrook,1,215.0,,215.0,215.0,,,,,2021.0,2021,2021,-117.2532,33.3847,3.0,1,215.0,0.0,,3.0,,1.0,0.0,1,15.101201523719888,14.27514590643472,174,Low
San Diego,La Mesa,1,32.0,,32.0,32.0,39995.0,,39995.0,39995.0,2021.0,2021,2021,-117.0244,32.766,3.0,1,32.0,0.0,39995.0,3.0,1.66,0.0,1.0,1,15.760812648147304,14.898213798976037,174,Low
San Diego,Lakeside,1,32.0,,32.0,32.0,39995.0,,39995.0,39995.0,2023.0,2023,2023,-116.9046,32.854,1.0,1,32.0,0.0,39995.0,1.0,1.86,0.0,1.0,1,15.718942747207905,14.813978567555713,174,Low
San Diego,National City,2,215.0,0.0,215.0,215.0,,,,,2023.0,2023,2023,-117.1056,32.6722,1.0,2,215.0,0.0,,1.0,,1.0,0.0,2,15.822157193315965,14.990024540340157,174,Low
San Diego,Oceanside,3,107.6667,122.5003,32.0,249.0,54947.5,21146.0283,39995.0,69900.0,2019.6667,2018,2021,-117.3028,33.2408,4.3333,3,107.6667,122.5003,54947.5,4.3333,2.59,0.3333333333333333,0.6666666666666666,3,15.22033428180866,14.418526354659132,174,Low
San Diego,San Diego,17,169.6471,83.6406,14.0,215.0,59931.6667,17265.6598,39995.0,69900.0,2020.9412,2016,2024,-117.1628,32.7308,3.0588,17,169.6471,83.6406,59931.6667,3.0588,8.33,0.7647058823529411,0.23529411764705882,8,15.747989955864206,14.930320098376992,174,Medium
San Francisco,San Francisco,4,185.75,114.8952,22.0,291.0,,,,,2021.75,2018,2025,-122.4548,37.7369,2.25,4,185.75,114.8952,,2.25,,0.75,0.25,4,9.870062703954826,11.123530422037783,175,Low
San Juan,Anacortes,15,203.7333,92.2353,25.0,330.0,69900.0,0.0,69900.0,69900.0,2020.5333,2011,2023,-122.6121,48.5175,3.4667,15,203.7333,92.2353,69900.0,3.4667,7.53,0.8666666666666667,0.13333333333333333,7,0.9533455249803165,5.256709893079506,176,Medium
San Juan,Deer Harbor,1,238.0,,238.0,238.0,,,,,2017.0,2017,2017,-123.0003,48.6199,7.0,1,238.0,0.0,,7.0,,1.0,0.0,1,1.2141165224145491,5.656547860665543,176,Low
San Juan,Eastsound,359,144.2451,82.922,12.0,291.0,52844.5161,17840.1566,31950.0,81100.0,2019.4735,2011,2025,-122.9111,48.6939,4.5265,359,144.2451,82.922,52844.5161,4.5265,144.98,0.766016713091922,0.233983286908078,24,1.2322062692585218,5.5819131146946415,176,Very High
San Juan,Friday Harbor,550,159.62,83.8799,6.0,330.0,64672.069,14262.9399,32250.0,109000.0,2019.8564,2000,2026,-123.0165,48.5345,4.1436,550,159.62,83.8799,64672.069,4.1436,221.38,0.7945454545454546,0.20545454545454545,30,1.1533187980779622,5.658669520302445,176,Very High
San Juan,Lopez Is,2,54.5,41.7193,25.0,84.0,,,,,2016.0,2015,2017,-122.914,48.5234,8.0,2,54.5,41.7193,,8.0,,0.5,0.5,2,1.0862151950695624,5.555688720581815,176,Low
San Juan,Lopez Island,178,141.8652,86.3354,6.0,322.0,63266.25,11312.4001,39995.0,81100.0,2020.4775,2012,2026,-122.9139,48.5234,3.5225,178,141.8652,86.3354,63266.25,3.5225,72.62,0.7134831460674157,0.28651685393258425,25,1.0861616270150605,5.555589938971375,176,Very High
San Juan,Olga,59,127.7627,81.1555,16.0,259.0,56022.7273,14863.3166,31950.0,81100.0,2019.2373,2012,2025,-122.8357,48.6236,4.7627,59,127.7627,81.1555,56022.7273,4.7627,24.9,0.7457627118644068,0.2542372881355932,16,1.135216155628526,5.495060794022211,176,High
San Juan,Orcas,7,160.5714,108.8973,29.0,322.0,,,,,2020.1429,2013,2025,-122.9409,48.5982,3.8571,7,160.5714,108.8973,,3.8571,,0.7142857142857143,0.2857142857142857,6,1.1639164231163668,5.594335918587654,176,Low
San Juan,Orcas Is,12,163.5,78.1322,35.0,259.0,52900.0,,52900.0,52900.0,2020.8333,2014,2024,-122.9197,48.6757,3.1667,12,163.5,78.1322,52900.0,3.1667,6.34,0.8333333333333334,0.16666666666666666,8,1.2202884945782313,5.5870229371285065,176,Medium
San Juan,San Juan Is,2,212.5,3.5355,210.0,215.0,69900.0,,69900.0,69900.0,2020.5,2017,2024,-123.0165,48.5345,3.5,2,212.5,3.5355,69900.0,3.5,2.17,1.0,0.0,1,1.1533187980779622,5.658669520302445,176,Low
San Juan,Shaw Island,17,142.2941,84.5094,16.0,238.0,,,,,2020.6471,2014,2025,-122.9299,48.5835,3.3529,17,142.2941,84.5094,,3.3529,,0.6470588235294118,0.35294117647058826,12,1.1456352517271835,5.581038012771461,176,Medium
San Juan,Waldron,5,141.6,88.0982,73.0,238.0,,,,,2014.6,2011,2017,-123.036,48.6884,9.4,5,141.6,88.0982,,9.4,,1.0,0.0,2,1.2909810416888416,5.703698463278016,176,Low
San Luis Obispo,Arroyo Grande,1,42.0,,42.0,42.0,,,,,2024.0,2024,2024,-120.5768,35.1244,0.0,1,42.0,0.0,,0.0,,0.0,1.0,1,12.604618571380888,12.924346173017804,177,Low
San Mateo,Pacifica,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-122.492,37.6353,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,9.972182049080331,11.230979843718,178,Low
San Mateo,Redwood City,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-122.2277,37.4845,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,10.122238401164047,11.250453474416043,178,Low
San Mateo,San Carlos,1,18.0,,18.0,18.0,184400.0,,184400.0,184400.0,2022.0,2022,2022,-122.2628,37.5049,2.0,1,18.0,0.0,184400.0,2.0,1.34,0.0,1.0,1,10.101537713635487,11.24705825760674,178,Low
San Mateo,San Mateo,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-122.3299,37.5565,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,10.049700240803206,11.229634922828076,178,Low
Santa Clara,Cupertino,2,118.5,136.4716,22.0,215.0,,,,,2022.5,2022,2023,-122.0293,37.3191,1.5,2,118.5,136.4716,,1.5,,0.5,0.5,2,10.291555482530327,11.318116759426015,179,Low
Santa Clara,Morgan Hill,1,42.0,,42.0,42.0,,,,,2023.0,2023,2023,-121.6619,37.1261,1.0,1,42.0,0.0,,1.0,,0.0,1.0,1,10.501507703658556,11.352559980022125,179,Low
Santa Clara,Mountain View,2,215.0,0.0,215.0,215.0,,,,,2023.0,2022,2024,-122.0761,37.3787,1.0,2,215.0,0.0,,1.0,,1.0,0.0,1,10.230703409345809,11.282902375718754,179,Low
Santa Clara,Palo Alto,1,215.0,,215.0,215.0,,,,,2021.0,2021,2021,-122.1257,37.4472,3.0,1,215.0,0.0,,3.0,,1.0,0.0,1,10.161096493981345,11.241172298741795,179,Low
Santa Clara,San Jose,4,136.0,93.8474,30.0,215.0,,,,,2020.25,2015,2022,-121.934,37.3279,3.75,4,136.0,93.8474,,3.75,,0.75,0.25,4,10.286006732449675,11.271626271749785,179,Low
Santa Clara,Santa Clara,3,146.6667,118.3568,10.0,215.0,,,,,2021.0,2019,2023,-121.9734,37.355,3.0,3,146.6667,118.3568,,3.0,,0.6666666666666666,0.3333333333333333,2,10.257473720658517,11.26264361506658,179,Low
Santa Clara,Sunnyvale,2,215.0,0.0,215.0,215.0,,,,,2023.0,2023,2023,-122.0299,37.3822,1.0,2,215.0,0.0,,1.0,,1.0,0.0,1,10.228465224069547,11.260746101835348,179,Low
Santa Cruz,Rio Rico,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-110.9823,31.4752,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,19.7237704569892,17.419247361754756,180,Low
